Arable land (% of land area),AG.LND.ARBL.ZS,Afghanistan,AFG,11.9550899120792,11.938240970499,11.938240970499,11.938240970499,11.9367092485372,11.9367092485372,11.9336458046135,11.9321140826517,11.9244554728426,11.903011365377,11.893821033606,11.8386790429801,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Albania,ALB,19.6350364963504,21.3138686131387,21.0948905109489,22.2627737226277,22.2262773722628,22.8467153284672,22.7007299270073,22.5948896199247,22.5218969191948,22.4671523936474,22.4489042184649,22.6386856858748,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Algeria,DZA,3.15357679679562,3.13636249128788,3.13594263017794,3.14433985237683,3.14601929681661,3.14979804680612,3.14979804680612,3.15168742180087,3.14736293437256,3.13611053361985,3.13304562952138,3.10873571225764,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,American Samoa,ASM,16.4999997615814,16.4999997615814,15,14.8000001907348,15,15,15,15,15,15,15,15,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Andorra,AND,1.70212768493815,1.65957440721228,1.63829783175854,1.6170212563048,1.63829783175854,1.63829783175854,1.63829783175854,1.6170212563048,1.72340426039189,1.72340426039189,1.72340426039189,1.65957440721228,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Angola,AGO,2.6469880484479,2.6469880484479,2.72719980749178,2.72719980749178,3.20847036175503,3.28868212079891,3.76995267506216,3.76995267506216,3.93037619314992,3.93037619314992,3.93037619314992,3.93037619314992,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Antigua and Barbuda,ATG,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Argentina,ARG,12.0209084697207,12.7358232024818,13.3127975766345,12.8845430063325,12.530465635494,13.8784443981598,14.1707683369326,14.5263073274649,14.5062100566743,14.3238729998648,14.3238729998648,14.3238729998648,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Armenia,ARM,15.9817351598174,15.9079730908495,15.8798737654906,15.8201613592021,15.7850366665432,15.7534246575342,15.7780123711637,15.7499119738842,15.7428876785048,15.7182999648753,15.6902006395164,15.6796625885663,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Aruba,ABW,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Australia,AUS,6.43062624474441,6.21103055074652,5.74567512333546,5.72471785793317,5.93780508441482,5.54104890462492,6.2062142847845,6.13266860185101,6.01629720266066,6.11236218320034,6.00419145308046,5.98646389374963,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Austria,AUT,16.7195440926602,16.6771609490419,16.6630341319115,16.5782657896707,16.5492020623968,16.5166960960443,16.4678242743351,16.4147092989556,16.4047459560056,16.3796757651011,16.3118161899707,16.2923066545726,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Azerbaijan,AZE,22.298571874811,22.281786673149,22.4376418975537,22.513220947157,22.6816096887025,22.7944742623264,22.8132787598183,22.9475682165985,23.2920789973681,23.3054697448495,23.4409590379614,24.1804765936857,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,"Bahamas, The",BHS,0.699300699300699,0.699300699300699,0.699300699300699,0.699300699300699,0.899100899100899,0.899100899100899,0.799200799200799,0.799200799200799,0.799200799200799,0.799200799200799,0.799200799200799,0.799200799200799,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Bahrain,BHR,2.02702702702703,1.95945952389692,1.86666663487752,1.57894743116279,1.78947370303304,2.09973764818998,2.08604965776146,2.07792210888553,2.07792210888553,2.07522704994463,2.05655521989817,2.05655521989817,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Bangladesh,BGD,60.7743719751095,60.5362218637167,60.0445571176154,59.9446877160636,59.8909118844588,59.8525005761696,58.9844050088346,58.9229469155719,58.9844050088346,58.9152646539141,59.4010926816855,59.646692486268,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Barbados,BRB,30.2325581395349,30.2325581395349,30.2325581395349,30.2325581395349,30.2325581395349,27.906976744186,25.5813953488372,23.2558139534884,22.093023255814,20.9302325581395,18.6046511627907,16.2790697674419,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Belarus,BLR,27.3233742543016,27.3040906850665,27.200591424347,27.1858058156727,27.3345823883246,27.2794480039428,27.2485338327337,27.2140357794096,27.4001024171013,27.8958279166199,27.9705174148138,28.0006679504812,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Belgium,BEL,27.8401585204756,27.8071334214003,27.7080581241744,27.8731836195509,27.7410832232497,27.5429326287979,27.2457067371202,26.5191545574637,26.9484808454425,26.9815059445178,27.3943196829591,28.0515199608343,..,..,..,..
Arable land (% of land area),AG.LND.ARBL.ZS,Belize,BLZ,3.06882946076282,3.06882946076282,3.06882946076282,3.06882946076282,3.20035072336694,3.28803156510302,3.28803156510302,3.41955282770715,3.41955282770715,3.41955282770715,3.41955282770715,3.41955282770715,..,..,..,..
